userId,DiwanLevel,GameLevel,Coins,Water,Oil,Pearls,Daggers,Status,transactionId,purchasedPearls,purchasedItemId,paidAmount,paidAmountUSD,PaidAmount70%,currency,DeviceInfo,Device,country,installAt,Receipt,createdAt (PDT),createdAt (UTC),Time Diffirent CreateAt and InstallAt
31_026a580d-435b-11e4-b983-22000a4a0686,3,9,6875,9935,0,335,0,Product not in the list,C2570B57-53AA-430C-8637-F118F9BE73E4,0,ba.lum.tribalrivals.pearls.xlarge.ar,99.99,99.99,69.993,USD,"{""deviceModel"":""iPhone4,1"",""deviceName"":""‏iPhone  فارس"",""deviceType"":""Handheld""}",iPhone 4S,SA,2014-09-23 12:51:28 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2012-07-12 05:54:35 America/Los_Angeles"", ""purchase_date_ms"":""1342097675882"", ""original_transaction_id"":""170000029449420"", ""original_purchase_date_ms"":""1342097675882"", ""app_item_id"":""450542233"", ""transaction_id"":""170000029449420"", ""quantity"":""1"", ""bvrs"":""1.4"", ""version_external_identifier"":""9051236"", ""bid"":""com.zeptolab.ctrexperiments"", ""product_id"":""com.zeptolab.ctrbonus.superpower1"", ""purchase_date"":""2012-07-12 12:54:35 Etc/GMT"", ""purchase_date_pst"":""2012-07-12 05:54:35 America/Los_Angeles"", ""original_purchase_date"":""2012-07-12 12:54:35 Etc/GMT"", ""item_id"":""534185042""}, ""status"":0}",2014-12-31 12:21:36 +0700 PDT,2014-12-31 19:21:36 +0700 UTC,98:23:30:8 (dd:hh:mm:ss)
31_026a580d-435b-11e4-b983-22000a4a0686,3,9,6875,9935,0,335,0,Product not in the list,26ED2FAB-2D5B-45B7-9C22-6A3331A9D7D5,0,ba.lum.tribalrivals.pearls.xlarge.ar,99.99,99.99,69.993,USD,"{""deviceModel"":""iPhone4,1"",""deviceName"":""‏iPhone  فارس"",""deviceType"":""Handheld""}",iPhone 4S,SA,2014-09-23 12:51:28 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2012-07-12 05:54:35 America/Los_Angeles"", ""purchase_date_ms"":""1342097675882"", ""original_transaction_id"":""170000029449420"", ""original_purchase_date_ms"":""1342097675882"", ""app_item_id"":""450542233"", ""transaction_id"":""170000029449420"", ""quantity"":""1"", ""bvrs"":""1.4"", ""version_external_identifier"":""9051236"", ""bid"":""com.zeptolab.ctrexperiments"", ""product_id"":""com.zeptolab.ctrbonus.superpower1"", ""purchase_date"":""2012-07-12 12:54:35 Etc/GMT"", ""purchase_date_pst"":""2012-07-12 05:54:35 America/Los_Angeles"", ""original_purchase_date"":""2012-07-12 12:54:35 Etc/GMT"", ""item_id"":""534185042""}, ""status"":0}",2014-12-31 12:21:36 +0700 PDT,2014-12-31 19:21:36 +0700 UTC,98:23:30:8 (dd:hh:mm:ss)
31_accfdfff-8f20-11e4-ad9b-22000a4a0686,5,23,123300,55815,0,11,0,Valid,340000055227984,1500,ba.lum.tribalrivals.pearls.small.ar,36.99,9.86,6.901999999999999,SAR,"{""deviceModel"":""iPhone6,2"",""deviceName"":""iPhone"",""deviceType"":""Handheld""}","iPhone 5s (model A1457, A1518, A1528 (China), A1530 | Global)",SA,2014-12-28 23:05:22 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:23:43 America/Los_Angeles"", ""unique_identifier"":""c9a0ae02b296e7b98671ceea2be326ee379d8db4"", ""original_transaction_id"":""340000055227984"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""340000055227984"", ""quantity"":""1"", ""unique_vendor_identifier"":""3BEE5C24-A242-4542-AE5C-86152829D2FB"", ""product_id"":""ba.lum.tribalrivals.pearls.small.ar"", ""item_id"":""808200600"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420053823698"", ""purchase_date"":""2014-12-31 19:23:43 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:23:43 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:23:43 Etc/GMT"", ""original_purchase_date_ms"":""1420053823698""}, ""status"":0}",2014-12-31 12:23:47 +0700 PDT,2014-12-31 19:23:47 +0700 UTC,2:13:18:25 (dd:hh:mm:ss)
31_45807cc6-496b-11e4-997a-22000a4a0686,5,26,282924,86248,0,15,239,Valid,580000063398190,3125,ba.lum.tribalrivals.pearls.medium.ar,19.99,19.99,13.992999999999999,USD,"{""deviceModel"":""iPad4,4"",""deviceName"":""user’s iPad"",""deviceType"":""Handheld""}",2nd Generation iPad Mini - Wifi,KW,2014-10-01 06:03:00 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:24:40 America/Los_Angeles"", ""unique_identifier"":""4890e5cb69c8a9953de0300066315a2d42baae79"", ""original_transaction_id"":""580000063398190"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""580000063398190"", ""quantity"":""1"", ""unique_vendor_identifier"":""AF669F9F-74E7-42D1-961D-D644D753CB66"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420053880742"", ""purchase_date"":""2014-12-31 19:24:40 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:24:40 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:24:40 Etc/GMT"", ""original_purchase_date_ms"":""1420053880742""}, ""status"":0}",2014-12-31 12:24:44 +0700 PDT,2014-12-31 19:24:44 +0700 UTC,91:6:21:44 (dd:hh:mm:ss)
31_4937d807-1c9d-11e4-ad8e-22000a4a0686,8,52,181487,2002660,13427,15,507,Valid,450000105121369,1500,ba.lum.tribalrivals.pearls.small.ar,9.99,9.99,6.992999999999999,USD,"{""deviceModel"":""iPhone6,1"",""deviceName"":""ابو احمد "",""deviceType"":""Handheld""}","iPhone 5s (model A1433, A1533 | GSM)",SA,2014-08-05 05:37:39 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:24:43 America/Los_Angeles"", ""unique_identifier"":""8f800ee778c6643e7248594b0f708cd258ce234d"", ""original_transaction_id"":""450000105121369"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""450000105121369"", ""quantity"":""1"", ""unique_vendor_identifier"":""70F1ABBB-53E2-4D5B-BE9B-49287DE2D8DD"", ""product_id"":""ba.lum.tribalrivals.pearls.small.ar"", ""item_id"":""808200600"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420053883510"", ""purchase_date"":""2014-12-31 19:24:43 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:24:43 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:24:43 Etc/GMT"", ""original_purchase_date_ms"":""1420053883510""}, ""status"":0}",2014-12-31 12:24:51 +0700 PDT,2014-12-31 19:24:51 +0700 UTC,148:6:47:12 (dd:hh:mm:ss)
31_efe659d6-8496-11e4-ad9b-22000a4a0686,2,4,2125,24,0,9,0,Product not in the list,B831426C-15C6-4D76-94AD-24DE3958248D,0,ba.lum.tribalrivals.pearls.xlarge.ar,369.99,98.58,69.006,SAR,"{""deviceModel"":""iPad4,2"",""deviceName"":""لودْ.القحطاني. -ipad-  (2)"",""deviceType"":""Handheld""}",5th Generation iPad (iPad Air) - Cellular,JO,2014-12-15 13:14:13 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2012-07-12 05:54:35 America/Los_Angeles"", ""purchase_date_ms"":""1342097675882"", ""original_transaction_id"":""170000029449420"", ""original_purchase_date_ms"":""1342097675882"", ""app_item_id"":""450542233"", ""transaction_id"":""170000029449420"", ""quantity"":""1"", ""bvrs"":""1.4"", ""version_external_identifier"":""9051236"", ""bid"":""com.zeptolab.ctrexperiments"", ""product_id"":""com.zeptolab.ctrbonus.superpower1"", ""purchase_date"":""2012-07-12 12:54:35 Etc/GMT"", ""purchase_date_pst"":""2012-07-12 05:54:35 America/Los_Angeles"", ""original_purchase_date"":""2012-07-12 12:54:35 Etc/GMT"", ""item_id"":""534185042""}, ""status"":0}",2014-12-31 12:25:07 +0700 PDT,2014-12-31 19:25:07 +0700 UTC,15:23:10:54 (dd:hh:mm:ss)
31_4937d807-1c9d-11e4-ad8e-22000a4a0686,8,52,181487,2002660,13427,890,507,Valid,450000105121404,1500,ba.lum.tribalrivals.pearls.small.ar,9.99,9.99,6.992999999999999,USD,"{""deviceModel"":""iPhone6,1"",""deviceName"":""ابو احمد "",""deviceType"":""Handheld""}","iPhone 5s (model A1433, A1533 | GSM)",SA,2014-08-05 05:37:39 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:25:11 America/Los_Angeles"", ""unique_identifier"":""8f800ee778c6643e7248594b0f708cd258ce234d"", ""original_transaction_id"":""450000105121404"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""450000105121404"", ""quantity"":""1"", ""unique_vendor_identifier"":""70F1ABBB-53E2-4D5B-BE9B-49287DE2D8DD"", ""product_id"":""ba.lum.tribalrivals.pearls.small.ar"", ""item_id"":""808200600"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420053911671"", ""purchase_date"":""2014-12-31 19:25:11 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:25:11 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:25:11 Etc/GMT"", ""original_purchase_date_ms"":""1420053911671""}, ""status"":0}",2014-12-31 12:25:16 +0700 PDT,2014-12-31 19:25:16 +0700 UTC,148:6:47:37 (dd:hh:mm:ss)
31_fb65135b-28dc-11e4-90c0-22000a4a0686,9,67,4615,2849,5132,2137,1678,Valid,250000097103347,625,ba.lum.tribalrivals.pearls.xsmall.ar,17.99,4.79,3.3529999999999998,SAR,"{""deviceModel"":""iPad3,2"",""deviceName"":""AlPrint iMac’s iPad"",""deviceType"":""Handheld""}",iPad 3 (GSM+CDMA),SA,2014-08-20 19:43:50 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:25:22 America/Los_Angeles"", ""unique_identifier"":""a1bf12fcb5a7caab1173e0ca2cab0fdefe1a1de2"", ""original_transaction_id"":""250000097103347"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""250000097103347"", ""quantity"":""1"", ""unique_vendor_identifier"":""9948E301-1599-4EAE-A1AD-515FDA1C915E"", ""product_id"":""ba.lum.tribalrivals.pearls.xsmall.ar"", ""item_id"":""808200592"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420053922668"", ""purchase_date"":""2014-12-31 19:25:22 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:25:22 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:25:22 Etc/GMT"", ""original_purchase_date_ms"":""1420053922668""}, ""status"":0}",2014-12-31 12:25:35 +0700 PDT,2014-12-31 19:25:35 +0700 UTC,132:16:41:45 (dd:hh:mm:ss)
31_de4618b6-2a03-11e4-90c0-22000a4a0686,9,66,5149,18209,19561,7,1791,Valid,60000143294023,3125,ba.lum.tribalrivals.pearls.medium.ar,74.99,19.98,13.985999999999999,SAR,"{""deviceModel"":""iPad3,4"",""deviceName"":""Mohammed Daajani’s iPad"",""deviceType"":""Handheld""}",iPad 4 (WiFi),SA,2014-08-22 06:54:43 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:25:56 America/Los_Angeles"", ""unique_identifier"":""dd4daa28a593478fec442478c67e3d93abe56c78"", ""original_transaction_id"":""60000143294023"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""60000143294023"", ""quantity"":""1"", ""unique_vendor_identifier"":""44DE509D-7EC7-488A-AFEB-CF356EF54F93"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420053956093"", ""purchase_date"":""2014-12-31 19:25:56 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:25:56 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:25:56 Etc/GMT"", ""original_purchase_date_ms"":""1420053956093""}, ""status"":0}",2014-12-31 12:26:01 +0700 PDT,2014-12-31 19:26:01 +0700 UTC,131:5:31:18 (dd:hh:mm:ss)
31_4d002f98-2f11-11e4-90c0-22000a4a0686,9,88,879,262706,9209,358,3466,Valid,20000163823504,17500,ba.lum.tribalrivals.pearls.xlarge.ar,99.99,99.99,69.993,USD,"{""deviceModel"":""iPad4,2"",""deviceName"":""nouf’s iPad"",""deviceType"":""Handheld""}",5th Generation iPad (iPad Air) - Cellular,US,2014-08-28 17:13:28 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:25:57 America/Los_Angeles"", ""unique_identifier"":""6905517be9f7d4270f95858280a6ac1507ae3fcc"", ""original_transaction_id"":""20000163823504"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""20000163823504"", ""quantity"":""1"", ""unique_vendor_identifier"":""B88C76DD-CEE1-42F1-A6CE-92EDC66329A5"", ""product_id"":""ba.lum.tribalrivals.pearls.xlarge.ar"", ""item_id"":""808200730"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420053957560"", ""purchase_date"":""2014-12-31 19:25:57 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:25:57 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:25:57 Etc/GMT"", ""original_purchase_date_ms"":""1420053957560""}, ""status"":0}",2014-12-31 12:26:05 +0700 PDT,2014-12-31 19:26:05 +0700 UTC,124:19:12:37 (dd:hh:mm:ss)
31_de402d18-1ba0-11e4-ad8e-22000a4a0686,5,24,294973,214052,0,11,294,Product not in the list,481602D1-5426-4C2F-98F9-621BC3C20CED,0,ba.lum.tribalrivals.pearls.xsmall.ar,17.99,4.79,3.3529999999999998,SAR,"{""deviceModel"":""iPad2,2"",""deviceName"":""‏ iPad الخاص بـوليد"",""deviceType"":""Handheld""}",iPad 2,SA,2014-08-03 23:30:46 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2012-07-12 05:54:35 America/Los_Angeles"", ""purchase_date_ms"":""1342097675882"", ""original_transaction_id"":""170000029449420"", ""original_purchase_date_ms"":""1342097675882"", ""app_item_id"":""450542233"", ""transaction_id"":""170000029449420"", ""quantity"":""1"", ""bvrs"":""1.4"", ""version_external_identifier"":""9051236"", ""bid"":""com.zeptolab.ctrexperiments"", ""product_id"":""com.zeptolab.ctrbonus.superpower1"", ""purchase_date"":""2012-07-12 12:54:35 Etc/GMT"", ""purchase_date_pst"":""2012-07-12 05:54:35 America/Los_Angeles"", ""original_purchase_date"":""2012-07-12 12:54:35 Etc/GMT"", ""item_id"":""534185042""}, ""status"":0}",2014-12-31 12:26:11 +0700 PDT,2014-12-31 19:26:11 +0700 UTC,149:12:55:25 (dd:hh:mm:ss)
31_1b12162a-23b5-11e4-ad8e-22000a4a0686,9,83,30714,33566,36004,227,3887,Valid,700000070045455,17500,ba.lum.tribalrivals.pearls.xlarge.ar,99.99,99.99,69.993,USD,"{""deviceModel"":""iPhone5,2"",""deviceName"":""أبو المــــزن"",""deviceType"":""Handheld""}","iPhone 5 (model A1429, everything else)",SA,2014-08-14 06:15:47 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:26:12 America/Los_Angeles"", ""unique_identifier"":""03c486b8c4177583d355429c4b1ba8f58757de23"", ""original_transaction_id"":""700000070045455"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""700000070045455"", ""quantity"":""1"", ""unique_vendor_identifier"":""DA989CD6-A94B-4F01-93C0-6BD1CB4969CD"", ""product_id"":""ba.lum.tribalrivals.pearls.xlarge.ar"", ""item_id"":""808200730"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420053972627"", ""purchase_date"":""2014-12-31 19:26:12 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:26:12 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:26:12 Etc/GMT"", ""original_purchase_date_ms"":""1420053972627""}, ""status"":0}",2014-12-31 12:26:18 +0700 PDT,2014-12-31 19:26:18 +0700 UTC,139:6:10:31 (dd:hh:mm:ss)
31_1b12162a-23b5-11e4-ad8e-22000a4a0686,9,83,30714,33566,36004,17727,3887,Valid,700000070045503,3125,ba.lum.tribalrivals.pearls.medium.ar,19.99,19.99,13.992999999999999,USD,"{""deviceModel"":""iPhone5,2"",""deviceName"":""أبو المــــزن"",""deviceType"":""Handheld""}","iPhone 5 (model A1429, everything else)",SA,2014-08-14 06:15:47 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:26:41 America/Los_Angeles"", ""unique_identifier"":""03c486b8c4177583d355429c4b1ba8f58757de23"", ""original_transaction_id"":""700000070045503"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""700000070045503"", ""quantity"":""1"", ""unique_vendor_identifier"":""DA989CD6-A94B-4F01-93C0-6BD1CB4969CD"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420054001264"", ""purchase_date"":""2014-12-31 19:26:41 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:26:41 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:26:41 Etc/GMT"", ""original_purchase_date_ms"":""1420054001264""}, ""status"":0}",2014-12-31 12:26:46 +0700 PDT,2014-12-31 19:26:46 +0700 UTC,139:6:10:59 (dd:hh:mm:ss)
31_de4618b6-2a03-11e4-90c0-22000a4a0686,9,66,5149,18209,19561,3132,1791,Valid,60000143294224,625,ba.lum.tribalrivals.pearls.xsmall.ar,17.99,4.79,3.3529999999999998,SAR,"{""deviceModel"":""iPad3,4"",""deviceName"":""Mohammed Daajani’s iPad"",""deviceType"":""Handheld""}",iPad 4 (WiFi),SA,2014-08-22 06:54:43 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:26:46 America/Los_Angeles"", ""unique_identifier"":""dd4daa28a593478fec442478c67e3d93abe56c78"", ""original_transaction_id"":""60000143294224"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""60000143294224"", ""quantity"":""1"", ""unique_vendor_identifier"":""44DE509D-7EC7-488A-AFEB-CF356EF54F93"", ""product_id"":""ba.lum.tribalrivals.pearls.xsmall.ar"", ""item_id"":""808200592"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420054006099"", ""purchase_date"":""2014-12-31 19:26:46 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:26:46 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:26:46 Etc/GMT"", ""original_purchase_date_ms"":""1420054006099""}, ""status"":0}",2014-12-31 12:26:52 +0700 PDT,2014-12-31 19:26:52 +0700 UTC,131:5:32:9 (dd:hh:mm:ss)
31_3bf93c1c-5590-11e4-975d-22000a4a0686,9,73,515932,6406199,19792,0,682,Valid,370000065083710,625,ba.lum.tribalrivals.pearls.xsmall.ar,17.99,4.79,3.3529999999999998,SAR,"{""deviceModel"":""iPad2,7"",""deviceName"":""iPad"",""deviceType"":""Handheld""}",iPad Mini (GSM+CDMA),SA,2014-10-16 16:57:49 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:28:48 America/Los_Angeles"", ""unique_identifier"":""b9f99f100017247583c6e1cd79b8398bb3fd87fe"", ""original_transaction_id"":""370000065083710"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""370000065083710"", ""quantity"":""1"", ""unique_vendor_identifier"":""AA075438-2843-441C-BA5B-B9169051730E"", ""product_id"":""ba.lum.tribalrivals.pearls.xsmall.ar"", ""item_id"":""808200592"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420054128142"", ""purchase_date"":""2014-12-31 19:28:48 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:28:48 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:28:48 Etc/GMT"", ""original_purchase_date_ms"":""1420054128142""}, ""status"":0}",2014-12-31 12:28:56 +0700 PDT,2014-12-31 19:28:56 +0700 UTC,75:19:31:7 (dd:hh:mm:ss)
31_3bf93c1c-5590-11e4-975d-22000a4a0686,9,73,515932,6406199,19792,625,682,Valid,370000065083743,8125,ba.lum.tribalrivals.pearls.large.ar,184.99,49.29,34.503,SAR,"{""deviceModel"":""iPad2,7"",""deviceName"":""iPad"",""deviceType"":""Handheld""}",iPad Mini (GSM+CDMA),SA,2014-10-16 16:57:49 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:29:08 America/Los_Angeles"", ""unique_identifier"":""b9f99f100017247583c6e1cd79b8398bb3fd87fe"", ""original_transaction_id"":""370000065083743"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""370000065083743"", ""quantity"":""1"", ""unique_vendor_identifier"":""AA075438-2843-441C-BA5B-B9169051730E"", ""product_id"":""ba.lum.tribalrivals.pearls.large.ar"", ""item_id"":""808200706"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420054148304"", ""purchase_date"":""2014-12-31 19:29:08 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:29:08 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:29:08 Etc/GMT"", ""original_purchase_date_ms"":""1420054148304""}, ""status"":0}",2014-12-31 12:29:13 +0700 PDT,2014-12-31 19:29:13 +0700 UTC,75:19:31:24 (dd:hh:mm:ss)
31_40c94be4-5e72-11e4-ad9b-22000a4a0686,6,35,997702,1081424,0,36,383,Product not in the list,16D0ED87-2EFD-40AB-BF95-8CE2A71FC32F,0,ba.lum.tribalrivals.pearls.medium.ar,19.99,19.99,13.992999999999999,USD,"{""deviceModel"":""iPhone6,1"",""deviceName"":""Rin1"",""deviceType"":""Handheld""}","iPhone 5s (model A1433, A1533 | GSM)",SA,2014-10-28 00:15:53 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2012-07-12 05:54:35 America/Los_Angeles"", ""purchase_date_ms"":""1342097675882"", ""original_transaction_id"":""170000029449420"", ""original_purchase_date_ms"":""1342097675882"", ""app_item_id"":""450542233"", ""transaction_id"":""170000029449420"", ""quantity"":""1"", ""bvrs"":""1.4"", ""version_external_identifier"":""9051236"", ""bid"":""com.zeptolab.ctrexperiments"", ""product_id"":""com.zeptolab.ctrbonus.superpower1"", ""purchase_date"":""2012-07-12 12:54:35 Etc/GMT"", ""purchase_date_pst"":""2012-07-12 05:54:35 America/Los_Angeles"", ""original_purchase_date"":""2012-07-12 12:54:35 Etc/GMT"", ""item_id"":""534185042""}, ""status"":0}",2014-12-31 12:30:38 +0700 PDT,2014-12-31 19:30:38 +0700 UTC,64:12:14:45 (dd:hh:mm:ss)
31_25946f82-8db8-11e4-ad9b-22000a4a0686,6,22,1060,488,0,525,0,Valid,710000082858520,3125,ba.lum.tribalrivals.pearls.medium.ar,74.99,19.98,13.985999999999999,SAR,"{""deviceModel"":""iPhone5,2"",""deviceName"":""Amer iPhone5"",""deviceType"":""Handheld""}","iPhone 5 (model A1429, everything else)",SA,2014-12-27 04:04:37 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:30:38 America/Los_Angeles"", ""unique_identifier"":""2be5ff8bca18ad46ca12dc389e5e1293caf2baf3"", ""original_transaction_id"":""710000082858520"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""710000082858520"", ""quantity"":""1"", ""unique_vendor_identifier"":""2FBF030C-5F74-433D-A55E-A6B1E30EB4E0"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420054238495"", ""purchase_date"":""2014-12-31 19:30:38 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:30:38 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:30:38 Etc/GMT"", ""original_purchase_date_ms"":""1420054238495""}, ""status"":0}",2014-12-31 12:30:42 +0700 PDT,2014-12-31 19:30:42 +0700 UTC,4:8:26:5 (dd:hh:mm:ss)
31_01024914-28ba-11e4-90c0-22000a4a0686,9,74,10001250,9992113,20554,419,1844,Valid,580000063398661,625,ba.lum.tribalrivals.pearls.xsmall.ar,4.99,4.99,3.493,USD,"{""deviceModel"":""iPhone7,2"",""deviceName"":""Pattaya Phone’s iPhone"",""deviceType"":""Handheld""}","",KW,2014-08-20 15:33:27 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:31:02 America/Los_Angeles"", ""unique_identifier"":""0171c7c5b387ca42dda9bcd2e509fa59fbeb8847"", ""original_transaction_id"":""580000063398661"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""580000063398661"", ""quantity"":""1"", ""unique_vendor_identifier"":""91634F51-83D7-4A0B-8F10-B71D68A5CE17"", ""product_id"":""ba.lum.tribalrivals.pearls.xsmall.ar"", ""item_id"":""808200592"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420054262917"", ""purchase_date"":""2014-12-31 19:31:02 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:31:02 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:31:02 Etc/GMT"", ""original_purchase_date_ms"":""1420054262917""}, ""status"":0}",2014-12-31 12:31:09 +0700 PDT,2014-12-31 19:31:09 +0700 UTC,132:20:57:42 (dd:hh:mm:ss)
31_01024914-28ba-11e4-90c0-22000a4a0686,9,74,10001250,9992113,20554,1044,1844,Valid,580000063398680,625,ba.lum.tribalrivals.pearls.xsmall.ar,4.99,4.99,3.493,USD,"{""deviceModel"":""iPhone7,2"",""deviceName"":""Pattaya Phone’s iPhone"",""deviceType"":""Handheld""}","",KW,2014-08-20 15:33:27 +0700 PDT,"{""receipt"":{""original_purchase_date_pst"":""2014-12-31 11:31:14 America/Los_Angeles"", ""unique_identifier"":""0171c7c5b387ca42dda9bcd2e509fa59fbeb8847"", ""original_transaction_id"":""580000063398680"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""580000063398680"", ""quantity"":""1"", ""unique_vendor_identifier"":""91634F51-83D7-4A0B-8F10-B71D68A5CE17"", ""product_id"":""ba.lum.tribalrivals.pearls.xsmall.ar"", ""item_id"":""808200592"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1420054274979"", ""purchase_date"":""2014-12-31 19:31:14 Etc/GMT"", ""purchase_date_pst"":""2014-12-31 11:31:14 America/Los_Angeles"", ""original_purchase_date"":""2014-12-31 19:31:14 Etc/GMT"", ""original_purchase_date_ms"":""1420054274979""}, ""status"":0}",2014-12-31 12:31:18 +0700 PDT,2014-12-31 19:31:18 +0700 UTC,132:20:57:51 (dd:hh:mm:ss)
